id	ten	gia	phanloai	thuonghieu	xuatxu	xuatxuthuonghieu	sku	mota
44803282	Bàn Làm Việc Có Kệ Sách Mẫu Mới	309000	Nhà Cửa - Đời Sống/Nội thất/Nội thất phòng học, làm việc/Bàn làm việc	OEM	Trung Quốc	Trung Quốc	2494168006161	"Gỗ công nghiệp phủ melanine chống xước, chống nước
Tính năng Làm việc, giải trí, bàn laptop
Bàn để đồ ăn trong không gian nhỏ, có nhiều chức năng tiết kiệm không gian sinh hoạt và giải trí đa dạng
Sản phẩm giao mầu ngẫu nhiên.Bàn làm việc có kệ sách
Bàn làm việc 2 tầng, kiểu dáng gọn gàng, trang nhã, hiện đai. Đây là một trong những mẫu bàn được yêu thích năm 2018 và được nhiều người tin dùng lựa chọn. Ngoài ra, quý khách hàng có thể lựa chọn thêm nhiều mẫu sản phẩm khác đa dạng, được thiết kế và sản xuất đặc thù thích hợp với mọi không gian thẩm mĩ và nghệ thuật.
Kiểu dáng và chất liệu:

Kích thước: Dài 80cm x Rộng 45cm x Cao73cm
Bàn được làm từ loại Melamine đã qua xử lý chống cong vênh, hạn chế xước và thấm nước cực tốt  rất phù hợp với điều kiện thời tiết nóng ẩm ở Việt Nam. Tùy theo không gian, quý khách có thể chọn lựa màu sắc gỗ phù hợp và hài hòa với các mẫu nội thất khác.
Kiểu dáng của bàn được làm cách điệu
Chân bàn được làm từ sắt sơn tĩnh điện cực bền, đảm bảo giữ màu không lo hoen rỉ như các loại sắt sơn gia công thông thường
Chân bàn có thể chịu được trọng tải lớn, có miếng lót cao su không lo khi di chuyển gây trầy mặt sàn nhà.
Bàn có kệ giá sách phía dưới tiện dụng để đựng sách và đồ trang trí.







Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Tuy nhiên tuỳ vào từng loại sản phẩm hoặc phương thức, địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, ..."
58355835	Bộ 10 bát cơm Rire series - Erato - Hàng nhập khẩu	765000	Nhà Cửa - Đời Sống/Đồ dùng phòng ăn/Tô, chén, dĩa/Bộ tô chén dĩa	Erato	Trung Quốc	Hàn Quốc	3428413940671	"Nhà sản xuất: Erato
Nơi sản xuất: China OEM
Sản phẩm đã qua kiểm định về chất lượng, đảm bảo an toàn thực phẩm và bảo vệ sức khỏe con người.
Hàng nhập khẩu trực tiếp từ Erato Hàn Quốc
Bộ bát ăn Rire series với 4 màu: trắng, hồng, bạc hà và xám giúp quý khách có thêm nhiều sự lựa chọn.
 

 

 
Nhà sản xuất: Erato Korea
Nơi sản xuất: China OEM
Sản phẩm được nhập khẩu từ Hàn Quốc
Sản phẩm đã qua kiểm định đảm bảo an toàn với sức khỏe con người.
 
Rire series tạo ra phong cách!
Bạn muốn chuẩn bị cho gia đình một bữa ăn tinh tế, đẹp mặt thì trước tiên đạo cụ của bạn cũng phải thật đẹp mắt. Hãy dùng Rire series để chuẩn bị một bữa party hoàn hảo cho gia đình thân yêu cũng như tiếp đãi các vị khách quý của bạn.
Rire series sẽ làm hài lòng tất cả những vị khách khó tính nhất khi đến với không gian âm thực của bạn, vì một món ăn ngon không thôi chưa đủ các trình bày đẹp mắt hấp dẫn mới khiến món ăn cũng trở thành một tác phẩm nghệ thuật.

 
 
 

Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Tuy nhiên tuỳ vào từng loại sản phẩm hoặc phương thức, địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, ..."
56941523	Ly nhựa 2 lớp LocknLock kèm ống hút HAP507 750ml	99000	Nhà Cửa - Đời Sống/Đồ dùng phòng ăn/Ly, cốc/Ly uống nước	Lock&Lock	Trung Quốc	Hàn Quốc	4192161694351	"Ly hai lớp cách nhiệt tốt, ngăn chặn sự ảnh hưởng từ nhiệt độ bên ngoài. 
Bề mặt ly ít bị đọng nước dù bạn dùng ly để đựng nước đá.
Miệng ly rộng giúp bạn dễ cho đá viên vào, dễ đựng thức uống và dễ rửa sạch.
Ly nước kèm ống hút giúp bạn uống nước dễ dàng hơn.
Ly nhựa 2 lớp LocknLock kèm ống hút HAP507 750ml hai lớp cách nhiệt tốt, ngăn chặn sự ảnh hưởng từ nhiệt độ bên ngoài. Bề mặt ly ít bị đọng nước dù bạn dùng ly để đựng nước đá.
Miệng ly rộng giúp bạn dễ cho đá viên vào, dễ đựng thức uống, dễ rửa sạch và dễ quản lí. Từ bây giờ bạn có thể thoải mái sử dụng ly mà không có bất kì lo lắng nào.
Ly nước kèm ống hút giúp bạn uống nước dễ dàng hơn.
Dùng sản phẩm để bảo quản nguyên liệu có nhiều thành phần muối trong thời gian dài có thể làm sản phẩm rỉ sét, do đó nên xay một lượng nguyên liệu cần thiết, rửa sạch và để sản phẩm khô ráo cho lần sử dụng tiếp theo.
Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Tuy nhiên tuỳ vào từng loại sản phẩm hoặc phương thức, địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, ..."
1303927	Bình Giữ Nhiệt Lock&Lock Name Tumbler LHC4125B (500ml)	265000	Nhà Cửa - Đời Sống/Đồ dùng phòng ăn/Bình nước, bình giữ nhiệt/Bình giữ nhiệt	Lock&Lock	Trung Quốc	Hàn Quốc	3678080792657	"Chất liệu thép không gỉ, bền chắc, chịu nhiệt tốt
Giữ nóng 45 độ C trong vòng 24 giờ, giữ lạnh 13 độ C trong vòng 6 giờ
Thiết kế nhỏ gọn, xinh xắn, tiện lợi
Dùng để đựng thức uống nóng lạnh





Bình Giữ Nhiệt Lock&Lock Name Tumbler LHC4125B là một trong số những loại bình giữ nhiệt được nhiều người yêu thích và tin dùng bởi khả năng giữ nhiệt tốt, rất thích hợp cho những chuyến dã ngoại, du lịch hay công tác,...
Sản phẩm được gia công từ chất liệu thép không gỉ với độ bền cao, chịu nhiệt tốt, trọng lượng nhẹ, không gây phản ứng hóa học khi tiếp xúc với nhiệt độ, giúp bảo vệ sức khỏe người dùng.
Bên cạnh đó, bình có dung tích 500ml, cho bạn thoải mái đựng được nhiều thức uống nóng lạnh khác nhau trong vòng nhiều giờ. Đặc biệt, bình giữ nhiệt Lock&Lock Name Tumbler có khả năng giữ nóng 45 độ C trong vòng 24 giờ và giữ lạnh 13 độ C trong vòng 6 giờ, hỗ trợ bổ sung nước cho cơ thể, thuận tiện cho việc sử dụng.
Nắp bình trang bị vòng silicone, dễ dàng đóng mở linh hoạt, giữ kín hơi, đảm bảo hương vị thức uống.
Sản phẩm tích hợp khóa an toàn, chống tràn tốt, đồng thời giúp người dùng rót nước dễ hơn.
Miệng bình khá rộng, có thể bỏ đá dễ dàng cho những ai thích dùng thức uống lạnh.
Bình có 3 màu sắc đen, trắng, đỏ cho bạn lựa chọn tùy sở thích cá nhân.
Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Tuy nhiên tuỳ vào từng loại sản phẩm hoặc phương thức, địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, ..."
59321326	Bình Giữ Nhiệt Lock&Lock LHC1473	219000	Nhà Cửa - Đời Sống/Đồ dùng phòng ăn/Bình nước, bình giữ nhiệt/Bình giữ nhiệt	Lock&Lock	Trung Quốc	Hàn Quốc	6322798042395	"Nút bật mở và đóng một chạm 
Sử dụng đơn giản bằng một tay 
Miệng bình được làm từ thép không gỉ SUS304, tròn vành và tinh xảo, dễ dàng chùi rửa, bền và an toàn
Nắp có thể được dùng như một chiếc cốc, giúp bạn dễ dàng thưởng thức món uống yêu thích
Bình Giữ Nhiệt Lock&Lock LHC1473 có thiết kế nút bật mở và đóng một chạm.
Sử dụng đơn giản bằng một tay.
Miệng bình được làm từ thép không gỉ SUS304, tròn vành và tinh xảo, dễ dàng chùi rửa, bền và an toàn.
Nắp có thể được dùng như một chiếc cốc, giúp bạn dễ dàng thưởng thức món uống yêu thích.
Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Tuy nhiên tuỳ vào từng loại sản phẩm hoặc phương thức, địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, ..."
59591168	"Combo 2 đĩa chia 5""(đĩa đựng món phụ) Cotton - Erato - Hàng nhập khẩu Hàn Quốc"	241200	Nhà Cửa - Đời Sống/Đồ dùng phòng ăn/Tô, chén, dĩa/Bộ tô chén dĩa	Erato	Trung Quốc	Hàn Quốc	9946648629207	"Nhà sản xuất: Erato 
Nơi sản xuất: China
Hàng nhập khẩu trực tiếp tử Erato Korea
Sản phẩm của Erato đều được qua kiểm định an toàn với thức phẩm và bảo vệ sức khỏe con người.
Đây là một trong những dòng sản phẩm bán chạy nhất thị trường Hàn Quốc và Việt Nam
Trên bàn ăn thì nhất định phải sắm em này nhé mọi người rất tiện lợi.



 

 
Combo 2 đĩa chia đồ 5"" Erato Cotton
 

 




 
COTTON
Cotton: là sự liên tưởng nhẹ nhàng đến sợi bông gòn mong manh cùng mới tone màu trắng mang lại cảm giác ấm áp, tinh khiết. Bộ bát ăn “Cotton” cao cấp và thanh lịch thiết kế vừa mang hơi hướng cổ điển vừa mang tinh thần hiện hiện đại với viền mạ vàng.
Bộ bát ăn “Cotton” không những phù hợp với bữa ăn gia đình mà còn phù hợp với các bữa ăn phong cách phương Tây, đồ tráng miệng, hay bất kì món ăn nào. Bạn có thể tự lựa chọn một set để phù hợp với nhu cầu sử dụng của gia đình, hay làm một món quà tặng cao cấp cho cặp vợ chồng mới cưới hoặc những người thân yêu của mình.
Add warmth to your kitchen!
 
Đôi nét về Erato
 Erato cung cấp sản phẩm đa dạng về đồ gốm sứ với mục tiêu chạm tới cảm xúc của khách hàng. Triết lý vận hành dựa trên sản phẩm tốt nhất, dịch vụ tốt nhất, thiết kế đa dạng cùng với 30 năm kinh nghiệm đã phá vỡ sự đơn điệu trong sản phẩm và thậm chí nguyên tắc sản xuất của các công ty lớn khác. Bằng sự tín nhiệm của người tiêu dùng và sự linh hoạt trong thiết kế mẫu mã sản phẩm, Erato đang dần trở thành công ty dẫn đầu trong ngành. 
Erato không hài lòng với hiện tại, với khẩu hiệu “Chứa Đựng Yêu Thương”, chúng tôi muốn mang đến cho khách hàng hạnh phúc, niềm vui trong tất cả sản phẩm của mình. Quí khách hàng hãy đồng hành cùng sự phát triển của erato trong tương lai và Erato luôn mong muốn nhận được tình cảm và quan tâm từ các bạn.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Tuy nhiên tuỳ vào từng loại sản phẩm hoặc phương thức, địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, ..."
17510214	Bộ 20 gói giấy ăn than tre gấu trúc	81100	Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Phụ kiện nhà bếp/Khăn giấy ăn	OEM	-1	-1	4587723658023	"Giấy chiết xuất từ sợi tre, mềm, mịn,
Giấy dai, thấm nước không bị nát
Độ dai tự nhiên, có thể dùng thay khăn giấy ướt
Gói đóng 300 tờ/ 1 bịch nên sử dụng được rất lâuGiấy sợi tre là sản phẩm an toàn cho trẻ nhỏ, giấy rất là dai ngay cả khi nhúng vào nước, giấy cũng ko bị mủn và rách nát như những loại giấy vệ sinh khác.
                                                                     
Giấy sợi tre chiết xuất từ sợi tre, mềm, mịn, thấm nước tốt. Màu của nó ko trắng, màu hơi ngả màu nâu, nguyên nhân là do giấy không sử dụng hóa chất tẩy trắng, Rất an toàn khi sử dụng.

* Đặc điểm nổi bật của giấy sợi tre :
– Giấy dai, thấm nước không bị nát
– Được làm từ bột trúc không có chất tẩy trắng nên an toàn khi sử dụng, 
– Độ dai tự nhiên, có thể dùng thay khăn giấy ướt
– Gói đóng 300 tờ nên sử dụng được rất lâu.
                                                                            
Thông tin sản phẩm : 
– Chất liệu: bột trúc 
– Đóng gói: 300 tờ/gói
– Kích thước 18×12.5cm.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Tuy nhiên tuỳ vào từng loại sản phẩm hoặc phương thức, địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, ..."
53583472	Bộ Hộp Cơm Giữ Nhiệt Lock&Lock Easy Carry 2L LHC8039 Có Túi (1 Hộp 720ml, 2 Hộp 420ml Kèm 1 Bộ Muỗng Và Nĩa)	691000	Nhà Cửa - Đời Sống/Dụng cụ nhà bếp/Dụng cụ chứa đựng thực phẩm/Cà men, hộp đựng cơm	Lock&Lock	Trung Quốc	Hàn Quốc	4451468802389	"Sản phẩm được làm bằng chất liệu thép không gỉ cao cấp, bền chắc, an toàn cho sức khỏe người sử dụng.
Tiện lợi để mang đi khắp mọi nơi. Không cần phải hâm nóng thức ăn.
Lỗ vent thông hơi, giúp dễ dàng mở nắp.
Dung tích lớn 2.0L, giúp đựng được nhiều thức ăn hơn. Giúp bảo quản thực phẩm luôn sạch sẽ, tươi ngon.
Gồm 3 phần chính: Túi đựng, Bình giữ nhiệt, 3 hộp đựng thức ăn, đi kèm: bộ muỗng và nĩa.Bộ Hộp Cơm Giữ Nhiệt Lock&Lock Easy Carry 2L LHC8039 Có Túi (1 Hộp 720ml, 2 Hộp 420ml Kèm 1 Bộ Muỗng Và Nĩa) được làm bằng chất liệu thép không gỉ cao cấp, không những bền chắc mà còn mang lại hiệu quả thẩm mỹ cao.

An toàn cho sức khỏe người sử dụng.
Giúp bảo quản thực phẩm luôn sạch sẽ, tươi ngon.
Thích hợp mang đi làm hoặc đi chơi xa.
Dung tích lớn 2.0L, giúp đựng được nhiều thức ăn hơn.
Dễ dàng mang đi nhiều nơi nhờ túi đựng và tay cầm tiện dụng.Không cần phải hâm nóng thức ăn.
Tránh mất nhiệt, giữ ấm thực phẩm liên tục.
Nên rửa sạch với xà phòng trước khi sử dụng lần đầu
Tránh va đập mạnh, không dùng cọ hay búi sắt để chùi rửa sản phẩm.
Chỉ sử dụng với mục đích cơ bản.
Quai xách chỉ được sử dụng để cầm, nắm sản phẩm. Không dùng quai xách để vặn xoáy, mở nắp hộp.
Thân hộp: Thép không gỉ. Nắp hộp: nhựa PP và gioăng bằng silicone. Bộ muỗng và nĩa: Thép không gỉ, PP
Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Tuy nhiên tuỳ vào từng loại sản phẩm hoặc phương thức, địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, ..."
36399757	bàn làm việc chân sắt	274500	Nhà Cửa - Đời Sống/Nội thất/Nội thất phòng học, làm việc/Bàn làm việc	OEM	Việt Nam	Việt Nam	9794055758368	"Chất liệu: KHUNG SẮT KẼM  SƠN , MẶT GỖ CÔNG NGHIỆP.
Kích thước : (dài) 80cm x (rộng)40cm x  (cao) 75cm
Thiết kế đẹp ,chắc chắnMặt bàn: Gỗ công nghiệp  phủ chống ẩm.
Chân bàn: Sắt kẽm  sơn tĩnh điện
Ý tưởng thiết kế:
Một sản phẩm nội thất văn phòng được ưa chuộng. Bàn chân U với giá thành cạnh tranh, chất lượng vật liệu vượt trội, thiết kế tối giản mà thanh lịch sẽ mang lại sự hài lòng cho bạn. 
Các điểm nổi bật:
Phần mặt bàn làm từ gỗ công nghiệp MDF có khả năng chống ẩm tốt, các đường vân hiên đại.
Phần chân tháo lắp được làm từ sắt sơn chuyên dụng có khả năng chóng rỉ sét, độ bền hoàn hảo, thuận tiện trong việc di chuyển, tháo rời.
Được thiết kế tỉ mỉ đến từng góc độ cho ra bộ khung vững chãi có khả năng chịu lực tốt nhất. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Tuy nhiên tuỳ vào từng loại sản phẩm hoặc phương thức, địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, ..."
59573470	Set tình nhân - Cotton - Erato - Hàng nhập khẩu Hàn Quốc	727200	Nhà Cửa - Đời Sống/Đồ dùng phòng ăn/Tô, chén, dĩa/Bộ tô chén dĩa	Erato	Trung Quốc	Hàn Quốc	5506550688507	"Nhà sản xuất: Erato 
Nơi sản xuất: China
Hàng nhập khẩu trực tiếp tử Erato Korea
Sản phẩm của Erato đều được qua kiểm định an toàn với thức phẩm và bảo vệ sức khỏe con người.
Đây là một trong những dòng sản phẩm bán chạy nhất thị trường Hàn Quốc và Việt Nam
Sản phẩm phù hợp cho bữa tối dưới ánh nến đầy lãng mạn của các đôi tình nhân. 




 

 
Set tình nhân của Erato Cotton

Set bao gồm:
Đĩa tròn 9"": 02
Đĩa chia 5"": 02
Bát gia vị: 01
Kê đũa thìa: 02(có thể k có)





 
 
COTTON
Cotton: là sự liên tưởng nhẹ nhàng đến sợi bông gòn mong manh cùng mới tone màu trắng mang lại cảm giác ấm áp, tinh khiết. Bộ bát ăn “Cotton” cao cấp và thanh lịch thiết kế vừa mang hơi hướng cổ điển vừa mang tinh thần hiện hiện đại với viền mạ vàng.
Bộ bát ăn “Cotton” không những phù hợp với bữa ăn gia đình mà còn phù hợp với các bữa ăn phong cách phương Tây, đồ tráng miệng, hay bất kì món ăn nào. Bạn có thể tự lựa chọn một set để phù hợp với nhu cầu sử dụng của gia đình, hay làm một món quà tặng cao cấp cho cặp vợ chồng mới cưới hoặc những người thân yêu của mình.
Add warmth to your kitchen!
 
Đôi nét về Erato
 Erato cung cấp sản phẩm đa dạng về đồ gốm sứ với mục tiêu chạm tới cảm xúc của khách hàng. Triết lý vận hành dựa trên sản phẩm tốt nhất, dịch vụ tốt nhất, thiết kế đa dạng cùng với 30 năm kinh nghiệm đã phá vỡ sự đơn điệu trong sản phẩm và thậm chí nguyên tắc sản xuất của các công ty lớn khác. Bằng sự tín nhiệm của người tiêu dùng và sự linh hoạt trong thiết kế mẫu mã sản phẩm, Erato đang dần trở thành công ty dẫn đầu trong ngành. 
Erato không hài lòng với hiện tại, với khẩu hiệu “Chứa Đựng Yêu Thương”, chúng tôi muốn mang đến cho khách hàng hạnh phúc, niềm vui trong tất cả sản phẩm của mình. Quí khách hàng hãy đồng hành cùng sự phát triển của erato trong tương lai và Erato luôn mong muốn nhận được tình cảm và quan tâm từ các bạn.
Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Tuy nhiên tuỳ vào từng loại sản phẩm hoặc phương thức, địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, ..."
55669191	Đèn Pixar, Đèn Học Chống Cận Thị, Đèn Đọc Sách, Đèn Làm Việc Để Bàn Chống Chói Mắt Lóa Mắt Bảo Vệ Mắt - Hàng Chính Hãng miDoctor	145000	Nhà Cửa - Đời Sống/Đèn & thiết bị chiếu sáng/Đèn bàn	miDoctor	-1	Việt Nam	1522909462066	"Sản phẩm chính hãng Thương Hiệu miDoctor
miDoctor - Thương Hiệu UY TÍN, CHẤT LƯỢNG Được Người Tiêu Dùng Bình Chọn Nhiều Năm
Đèn học kẹp bàn chống cận thị giúp không gian học tập và làm việc của bạn trở nên hiện đại, tiện nghi hơn.
Đèn học kẹp bàn chống cận thị tiện dụng cho các công việc chuyên chế tác đồ tinh xảo vàng bạc đá quý có thể dùng đèn học tập ,làm đèn đọc sách ,đèn kẹp bàn học làm đèn đèn kỹ thuật, dùng làm đèn xăm hình nghệ thuật....
Đèn học kẹp bàn linh động – dễ dàng cố định tại nhiều mặt bàn, tường… và sự tiết kiệm không gian.
Đèn kẹp giúp bạn có thể đọc sách tại nhiều vị trí: thành bàn, thành giường,tường,… miếng kẹp có thể kẹp vào bàn dày tới 7cm, chỉ tốn rất ít diện tíc mặt bàn, giúp bạn có thêm không gian làm việc.
Đặc điểm nổi bật của đèn học :
Thân đèn kẹp bàn là thép ống cứng được sơn tĩnh điện cứng cáp & chắc chắn chia làm 2 khúc với 3 khớp xoay được phụ giúp bởi 4 lò xo khiến các thao tác kéo – gập – vặn rất nhẹ nhàng và đơn giản.
Chụp đèn kẹp bàn tráng men trắng bên trong cho khả năng phản chiếu ánh sáng cực tốt
Có thể điều chỉnh độ cao, thấp, thay đổi hướng ánh sáng một cách linh hoạt mà không cần phải di chuyển chân đế hay vị trí lắp đèn.
Đèn kẹp bàn giúp không gian học tập và làm việc của bạn trở nên hiện đại, tiện nghi hơn.
Thông tin sản phẩm :
Màu sắc: đen,trắng,đỏ
Chất liệu: thép ống cứng được sơn tĩnh điện
Điện áp: 220V~50Hz
Chân kẹp: phù hợp với mọi loại bàn(kẹp dọc vào mặt bàn hoặc kẹp ngang theo cạnh bàn,gắn vào tường)
Trọng lượng: 1kgĐèn Pixar, Đèn Học Chống Cận Thị Pixar miDoctor, Đèn Đọc Sách, Đèn Làm Việc Để Bàn Chống Chói Mắt Lóa Mắt Bảo Vệ Mắt miDoctor
miDoctor - Thương Hiệu UY TÍN, CHẤT LƯỢNG Được Người Tiêu Dùng Bình Chọn Nhiều Năm
 

 

 

 

 

 

 

 

 
SỬ DỤNG SẢN PHẨM CHÍNH HÃNG ĐỂ ĐẢM BẢO CHẤT LƯỢNG VÀ AN TOÀN TUYỆT ĐỐI KHI SỬ DỤNGGiá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Tuy nhiên tuỳ vào từng loại sản phẩm hoặc phương thức, địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, ..."
